reactionID,dcid
bio/HMR_0419,bio/H
bio/HMR_0423,bio/H
bio/HMR_0427,bio/H
bio/HMR_0431,bio/H
bio/HMR_0435,bio/H
bio/HMR_0439,bio/H
bio/HMR_0469,bio/H
bio/HMR_0470,bio/H
bio/HMR_0476,bio/H
bio/HMR_1911,bio/H
bio/HMR_1913,bio/H
bio/HMR_1919,bio/H
bio/HMR_3858,bio/H
bio/HMR_3964,bio/H
bio/HMR_4928,bio/H
bio/HMR_4932,bio/H
bio/HMR_4935,bio/H
bio/HMR_4976,bio/H
bio/HMR_4995,bio/H
bio/HMR_5018,bio/H
bio/HMR_5295,bio/H
bio/HMR_5332,bio/H
bio/HMR_5413,bio/H
bio/HMR_5429,bio/H
bio/HMR_5442,bio/H
bio/HMR_5443,bio/H
bio/HMR_5444,bio/H
bio/HMR_5445,bio/H
bio/HMR_5446,bio/H
bio/HMR_5447,bio/H
bio/HMR_5987,bio/H
bio/HMR_5989,bio/H
bio/HMR_5993,bio/H
bio/HMR_5998,bio/H
bio/HMR_6059,bio/H
bio/HMR_6371,bio/H
bio/HMR_6372,bio/H
bio/HMR_6373,bio/H
bio/HMR_6374,bio/H
bio/HMR_6392,bio/H
bio/HMR_6406,bio/H
bio/HMR_7568,bio/H
bio/HMR_7569,bio/H
bio/HMR_7629,bio/H
bio/HMR_7633,bio/H
bio/HMR_7634,bio/H
bio/HMR_7635,bio/H
bio/HMR_7636,bio/H
bio/HMR_7637,bio/H
bio/HMR_7639,bio/H
bio/HMR_7645,bio/H
bio/HMR_7650,bio/H
bio/HMR_7666,bio/H
bio/HMR_7667,bio/H
bio/HMR_7679,bio/H
bio/HMR_7680,bio/H
bio/HMR_7681,bio/H
bio/HMR_7691,bio/H
bio/HMR_7692,bio/H
bio/HMR_7736,bio/H
bio/HMR_7737,bio/H
bio/HMR_7738,bio/H
bio/HMR_7964,bio/H
bio/HMR_7967,bio/H
bio/HMR_7982,bio/H
bio/HMR_7986,bio/H
bio/HMR_7990,bio/H
bio/HMR_8075,bio/H
bio/HMR_8103,bio/H
bio/HMR_8354,bio/H
bio/HMR_8364,bio/H
bio/HMR_8633,bio/H
bio/HMR_8658,bio/H
bio/HMR_8730,bio/H
bio/HMR_8850,bio/H
bio/HMR_8892,bio/H
bio/HMR_8922,bio/H
bio/HMR_8923,bio/H
bio/HMR_8929,bio/H
bio/HMR_8930,bio/H
bio/HMR_8934,bio/H
bio/HMR_8935,bio/H
bio/HMR_9590,bio/H
bio/HMR_9611,bio/H
bio/HMR_9619,bio/H
bio/HMR_4184,bio/H
bio/HMR_4964,bio/H
bio/HMR_6455,bio/H
bio/HMR_3008,bio/H
bio/HMR_3011,bio/H
bio/HMR_3013,bio/H
bio/HMR_3014,bio/H
bio/HMR_3017,bio/H
bio/HMR_8661,bio/H
bio/3HPCOAHYD,bio/H
bio/3HPPD,bio/H
bio/5HTRPVESSEC,bio/H
bio/ACHVESSEC,bio/H
bio/ADRNLPVESSEC,bio/H
bio/ALAt2rL,bio/H
bio/ALDD21,bio/H
bio/ARGtm,bio/H
bio/BALAVECSEC,bio/H
bio/BTNt3i,bio/H
bio/CLS_hs,bio/H
bio/CRNtHa,bio/H
bio/DKMPPD,bio/H
bio/DOPAVESSEC,bio/H
bio/FA141ACPH,bio/H
bio/FA161ACPH,bio/H
bio/FA180ACPH,bio/H
bio/FA181ACPH,bio/H
bio/FA1821ACPH,bio/H
bio/FA1822ACPH,bio/H
bio/FA182ACPH,bio/H
bio/GABAVESSEC,bio/H
bio/GLCt2_2,bio/H
bio/GLYt2rL,bio/H
bio/GLYVESSEC,bio/H
bio/HISTAVESSEC,bio/H
bio/KHK3,bio/H
bio/LIPOti,bio/H
bio/MEPIVESSte,bio/H
bio/NH4t3r,bio/H
bio/NRPPHRVESSEC,bio/H
bio/PCFLOPm,bio/H
bio/PEFLIP,bio/H
bio/PEFLIPm,bio/H
bio/PGPPT,bio/H
bio/PNTOt5,bio/H
bio/PROt2rL,bio/H
bio/PSFLIP,bio/H
bio/PSFLIPm,bio/H
bio/RDH2a,bio/H
bio/RIBt2,bio/H
bio/r0193,bio/H
bio/r0701,bio/H
bio/r0993,bio/H
bio/r1162,bio/H
bio/r1317,bio/H
bio/r1526,bio/H
bio/r1527,bio/H
bio/r2497,bio/H
bio/r2498,bio/H
bio/RE0512C,bio/H
bio/RE0924C,bio/H
bio/RE0925C,bio/H
bio/RE0927C,bio/H
bio/RE0928C,bio/H
bio/RE1050C,bio/H
bio/RE1342C,bio/H
bio/RE1525C,bio/H
bio/RE1526C,bio/H
bio/RE1527C,bio/H
bio/RE1796C,bio/H
bio/RE1804C,bio/H
bio/RE1807C,bio/H
bio/RE1827C,bio/H
bio/RE1829C,bio/H
bio/RE1830C,bio/H
bio/RE2152C,bio/H
bio/RE2426C,bio/H
bio/RE2591C,bio/H
bio/RE2601C,bio/H
bio/RE2622C,bio/H
bio/RE2626C,bio/H
bio/RE2633C,bio/H
bio/RE2746C,bio/H
bio/RE2898C,bio/H
bio/RE2908C,bio/H
bio/RE2909C,bio/H
bio/RE2910C,bio/H
bio/RE3148C,bio/H
bio/RE3250C,bio/H
bio/RE3273C,bio/H
bio/RE3338C,bio/H
bio/RE3339C,bio/H
bio/RE3340C,bio/H
bio/RE3343C,bio/H
bio/RE3378C,bio/H
bio/RE3410C,bio/H
bio/RE3444C,bio/H
bio/RE3448C,bio/H
bio/RE3470C,bio/H
bio/RE3560C,bio/H
bio/RE3564C,bio/H
bio/RE3636C,bio/H
bio/RN0022C,bio/H
bio/RN0023C,bio/H
bio/RN0032C,bio/H
bio/DCSPTN1COAtxc,bio/H
bio/DOCO13ECOAtxc,bio/H
bio/DOCOSCOAtxc,bio/H
bio/FAOXOHC16C16DCc,bio/H
bio/FAOXOHC22C22DCc,bio/H
bio/FAOXOHMC10DC10c,bio/H
bio/LGNCCOAtcx,bio/H
bio/NRVNCCOAtxc,bio/H
bio/PRISTCOAtcx,bio/H
bio/SCP21cx,bio/H
bio/STCOATxc,bio/H
bio/STRDNCCOAtxc,bio/H
bio/ALAALAPEPT1tc,bio/H
bio/ALAyLATthc,bio/H
bio/ASCBSVCTtc,bio/H
bio/BALAPAT1tc,bio/H
bio/CARPEPT1tc,bio/H
bio/FOLTle,bio/H
bio/GALSGLT1le,bio/H
bio/GLCSGLT1le,bio/H
bio/GLNyLATthc,bio/H
bio/GLYPHEPEPT1tc,bio/H
bio/GLYPROPEPT1tc,bio/H
bio/GLYSARPEPT1tc,bio/H
bio/HIShPTtc,bio/H
bio/HISyLATthc,bio/H
bio/LEUGLYPEPT1tc,bio/H
bio/LEULEUPEPT1tc,bio/H
bio/LEUyLAThtc,bio/H
bio/METyLATthc,bio/H
bio/NACHORCTL3le,bio/H
bio/PHEyLATthc,bio/H
bio/PROGLYPEPT1tc,bio/H
bio/TAUPAT1c,bio/H
bio/THMATPe,bio/H
bio/VITEtl,bio/H
bio/ADNK3,bio/H
bio/ADNK4,bio/H
bio/G6PDH2c,bio/H
bio/INSK,bio/H
bio/PGLc,bio/H
bio/BALABETAtc2,bio/H
bio/DHEASABCCte,bio/H
bio/DOPAENT4tc,bio/H
bio/ESTRAABCtc,bio/H
bio/ESTROSABCCte,bio/H
bio/ESTRSABCtc,bio/H
bio/FOLABCCte,bio/H
bio/GSNt2r,bio/H
bio/LEUKABCtc,bio/H
bio/PGLYCABCte,bio/H
bio/PHEMEABCte,bio/H
bio/PSHSABCtc,bio/H
bio/RETABCtc,bio/H
bio/SRTNENT4tc,bio/H
bio/TCHOLABCtc,bio/H
bio/RIBFLVte,bio/H
bio/15KPROSTGF2c,bio/H
bio/PHLAC,bio/H
bio/3MHISc,bio/H
bio/HMCRNc,bio/H
bio/PHACGLYc,bio/H
bio/CE4843HYDc,bio/H
bio/HXCOAc,bio/H
bio/TETDECA511ACc,bio/H
bio/GPDDACHOL,bio/H
bio/HMCARNc,bio/H
bio/12HPETATP,bio/H
bio/15HPETATP,bio/H
bio/21HPRGNLONEt1,bio/H
bio/5HPETATP,bio/H
bio/7DHCHSTEROLt,bio/H
bio/ABT_Dt2,bio/H
bio/ABTD1,bio/H
bio/C03990ATP,bio/H
bio/C04483t1,bio/H
bio/C04717ATP,bio/H
bio/C04805ATP,bio/H
bio/C05463t1,bio/H
bio/C14768ATP,bio/H
bio/C14769td2,bio/H
bio/C14770ATP,bio/H
bio/C14771ATP,bio/H
bio/C14825ATP,bio/H
bio/C14826ATP,bio/H
bio/CE1243ATP,bio/H
bio/CE1273t1,bio/H
bio/CE1297t,bio/H
bio/CE2445t,bio/H
bio/CE2516t,bio/H
bio/CE2537ATP,bio/H
bio/CE4843t,bio/H
bio/CE6247t,bio/H
bio/CE7082ATP,bio/H
bio/CE7083t,bio/H
bio/CE7172ATP,bio/H
bio/DODECANACt,bio/H
bio/HEXDIACATP,bio/H
bio/HMCARNt,bio/H
bio/HPPPNte,bio/H
bio/LEUKTRB4WCOOHt,bio/H
bio/LEUKTRB4WOHt,bio/H
bio/LTHSTRLABCt,bio/H
bio/MI1Pt,bio/H
bio/TETDECA511ACt,bio/H
bio/THRNTt,bio/H
bio/TXB2t,bio/H
bio/WHARACHDt,bio/H
bio/ESTRIOLATP,bio/H
bio/3HPPPNOHGLUCc,bio/H
bio/HC02220c,bio/H
bio/HC02195te,bio/H
bio/HC02196te,bio/H
bio/HC02194te,bio/H
bio/HC02220te,bio/H
bio/INDOXYLF,bio/H
bio/ALAARGCYSt,bio/H
bio/ALAARGGLYt,bio/H
bio/ALAASNLEUt,bio/H
bio/ALAGLYLYSt,bio/H
bio/ALAHISALAt,bio/H
bio/ALALYSTHRt,bio/H
bio/ARGALAALAt,bio/H
bio/ARGALAPHEt,bio/H
bio/ARGALATHRt,bio/H
bio/ARGARGt,bio/H
bio/ARGARGLYSt,bio/H
bio/ARGARGMETt,bio/H
bio/ARGCYSGLYt,bio/H
bio/ARGCYSSERt,bio/H
bio/ARGGLUGLUt,bio/H
bio/ARGGLUPROt,bio/H
bio/ARGGLYGLYt,bio/H
bio/ARGHISTHRt,bio/H
bio/ARGLEUPHEt,bio/H
bio/ARGLYSASPt,bio/H
bio/ARGPHEARGt,bio/H
bio/ARGPROMETt,bio/H
bio/ARGPROTHRt,bio/H
bio/ARGSERSERt,bio/H
bio/ARGTYRVALt,bio/H
bio/ARGVALCYSt,bio/H
bio/ARGVALTRPt,bio/H
bio/ASNASNARGt,bio/H
bio/ASNCYSCYSt,bio/H
bio/ASNMETPROt,bio/H
bio/ASNPHEASPt,bio/H
bio/ASNPHECYSt,bio/H
bio/ASNTYRGLYt,bio/H
bio/ASNTYRPHEt,bio/H
bio/ASNTYRTHRt,bio/H
bio/ASPALAARGt,bio/H
bio/ASPASNGLUt,bio/H
bio/ASPGLUt,bio/H
bio/ASPGLUPROt,bio/H
bio/ASPGLUTRPt,bio/H
bio/ASPHISCYSt,bio/H
bio/ASPHISPROt,bio/H
bio/ASPLYSGLUt,bio/H
bio/ASPLYSHISt,bio/H
bio/ASPMETASPt,bio/H
bio/ASPPROLYSt,bio/H
bio/ASPVALASNt,bio/H
bio/CYSASNMETt,bio/H
bio/CYSASPPHEt,bio/H
bio/CYSCYSt,bio/H
bio/CYSGLNMETt,bio/H
bio/CYSGLUHISt,bio/H
bio/CYSGLUTRPt,bio/H
bio/CYSLEUTHRt,bio/H
bio/CYSSERMETt,bio/H
bio/CYSTYRASNt,bio/H
bio/GLNASNGLNt,bio/H
bio/GLNHISHISt,bio/H
bio/GLNHISLYSt,bio/H
bio/GLNLYSLYSt,bio/H
bio/GLNLYSTRPt,bio/H
bio/GLNPROGLUt,bio/H
bio/GLNTRPGLUt,bio/H
bio/GLNTYRLEUt,bio/H
bio/GLUARGLEUt,bio/H
bio/GLUASNLEUt,bio/H
bio/GLUGLUt,bio/H
bio/GLUILELYSt,bio/H
bio/GLULEUt,bio/H
bio/GLUMETt,bio/H
bio/GLUMETHISt,bio/H
bio/GLUTHRt,bio/H
bio/GLUTHRLYSt,bio/H
bio/GLUTRPALAt,bio/H
bio/GLYHISASNt,bio/H
bio/GLYHISLYSt,bio/H
bio/GLYLYSCYSt,bio/H
bio/GLYLYSPHEt,bio/H
bio/GLYTYRLYSt,bio/H
bio/GLYVALHISt,bio/H
bio/HISARGCYSt,bio/H
bio/HISARGSERt,bio/H
bio/HISASPt,bio/H
bio/HISCYSCYSt,bio/H
bio/HISGLNALAt,bio/H
bio/HISGLUt,bio/H
bio/HISGLUGLNt,bio/H
bio/HISGLYLYSt,bio/H
bio/HISHISLYSt,bio/H
bio/HISLYSALAt,bio/H
bio/HISLYSGLUt,bio/H
bio/HISLYSILEt,bio/H
bio/HISLYSTHRt,bio/H
bio/HISLYSVALt,bio/H
bio/HISMETt,bio/H
bio/HISMETGLNt,bio/H
bio/HISPHEARGt,bio/H
bio/HISPROLYSt,bio/H
bio/HISTRPHISt,bio/H
bio/ILEARGILEt,bio/H
bio/ILEASNHISt,bio/H
bio/ILEASPt,bio/H
bio/ILEGLNGLUt,bio/H
bio/ILEGLYARGt,bio/H
bio/ILEPROLYSt,bio/H
bio/ILESERARGt,bio/H
bio/ILETRPTYRt,bio/H
bio/LEUALAARGt,bio/H
bio/LEUASNASPt,bio/H
bio/LEUASPLYSt,bio/H
bio/LEULEUTRPt,bio/H
bio/LEUPROt,bio/H
bio/LEUPROARGt,bio/H
bio/LEUSERTRPt,bio/H
bio/LEUTRPt,bio/H
bio/LEUTRPARGt,bio/H
bio/LEUTYRTYRt,bio/H
bio/LEUVALt,bio/H
bio/LYSARGLEUt,bio/H
bio/LYSCYSHISt,bio/H
bio/LYSGLNPHEt,bio/H
bio/LYSGLUGLUt,bio/H
bio/LYSLYSLYSt,bio/H
bio/LYSPHEILEt,bio/H
bio/LYSTRPARGt,bio/H
bio/LYSTYRILEt,bio/H
bio/LYSVALPHEt,bio/H
bio/LYSVALTRPt,bio/H
bio/METARGLEUt,bio/H
bio/METASNTYRt,bio/H
bio/METGLNTYRt,bio/H
bio/METGLYARGt,bio/H
bio/METHISLYSt,bio/H
bio/METMETILEt,bio/H
bio/METPHEARGt,bio/H
bio/METTRPPHEt,bio/H
bio/PHEASNMETt,bio/H
bio/PHEASPt,bio/H
bio/PHEGLNPHEt,bio/H
bio/PHELEUt,bio/H
bio/PHELEUASPt,bio/H
bio/PHELEUHISt,bio/H
bio/PHELYSALAt,bio/H
bio/PHELYSPROt,bio/H
bio/PHEPHEt,bio/H
bio/PHEPHEASNt,bio/H
bio/PHEPHETHRt,bio/H
bio/PHEPROARGt,bio/H
bio/PHESERTRPt,bio/H
bio/PHETHRLYSt,bio/H
bio/PHETRPLEUt,bio/H
bio/PHETYRt,bio/H
bio/PHETYRGLNt,bio/H
bio/PHETYRLYSt,bio/H
bio/PROARGASPt,bio/H
bio/PROARGCYSt,bio/H
bio/PROASNCYSt,bio/H
bio/PROCYSt,bio/H
bio/PROGLNPROt,bio/H
bio/PROGLULYSt,bio/H
bio/PROHISt,bio/H
bio/PROHISTYRt,bio/H
bio/PROLEUARGt,bio/H
bio/PROLYSPROt,bio/H
bio/PROPHEt,bio/H
bio/PROPROARGt,bio/H
bio/PROPROPROt,bio/H
bio/PROTRPLYSt,bio/H
bio/PROTRPTHRt,bio/H
bio/PROVALGLNt,bio/H
bio/SERARGALAt,bio/H
bio/SERARGTRPt,bio/H
bio/SERCYSARGt,bio/H
bio/SERGLYGLUt,bio/H
bio/SERLYSHISt,bio/H
bio/SERPHELYSt,bio/H
bio/SERTRPHISt,bio/H
bio/THRARGTYRt,bio/H
bio/THRASNTYRt,bio/H
bio/THRGLNGLUt,bio/H
bio/THRGLNTYRt,bio/H
bio/THRHISHISt,bio/H
bio/THRILEARGt,bio/H
bio/THRMETARGt,bio/H
bio/THRPHEARGt,bio/H
bio/THRSERARGt,bio/H
bio/THRTHRARGt,bio/H
bio/THRTYRMETt,bio/H
bio/TRPALAPROt,bio/H
bio/TRPARGALAt,bio/H
bio/TRPASPASPt,bio/H
bio/TRPGLNGLNt,bio/H
bio/TRPGLUGLYt,bio/H
bio/TRPGLULEUt,bio/H
bio/TRPGLUPROt,bio/H
bio/TRPGLUTYRt,bio/H
bio/TRPGLYLEUt,bio/H
bio/TRPGLYPHEt,bio/H
bio/TRPGLYVALt,bio/H
bio/TRPHISMETt,bio/H
bio/TRPILELYSt,bio/H
bio/TRPILETRPt,bio/H
bio/TRPLEUVALt,bio/H
bio/TRPLYSt,bio/H
bio/TRPMETARGt,bio/H
bio/TRPMETVALt,bio/H
bio/TRPPHEt,bio/H
bio/TRPPROGLYt,bio/H
bio/TRPPROLEUt,bio/H
bio/TRPPROVALt,bio/H
bio/TRPSERTYRt,bio/H
bio/TRPTHRGLUt,bio/H
bio/TRPTHRILEt,bio/H
bio/TRPTHRTYRt,bio/H
bio/TRPTYRGLNt,bio/H
bio/TRPTYRTYRt,bio/H
bio/TRPVALASPt,bio/H
bio/TYRALAt,bio/H
bio/TYRALAPHEt,bio/H
bio/TYRARGGLUt,bio/H
bio/TYRARGSERt,bio/H
bio/TYRASPARGt,bio/H
bio/TYRCYSGLYt,bio/H
bio/TYRCYSTHRt,bio/H
bio/TYRGLUt,bio/H
bio/TYRLEUARGt,bio/H
bio/TYRPHETYRt,bio/H
bio/TYRTHRt,bio/H
bio/TYRTRPPHEt,bio/H
bio/TYRTYRt,bio/H
bio/TYRVALMETt,bio/H
bio/VALARGGLYt,bio/H
bio/VALHISASNt,bio/H
bio/VALLEUPHEt,bio/H
bio/VALLYSTYRt,bio/H
bio/VALPHEARGt,bio/H
bio/VALPROTRPt,bio/H
bio/VALSERARGt,bio/H
bio/VALTRPPHEt,bio/H
bio/VALTRPVALt,bio/H
bio/VALVALt,bio/H
bio/TRPGLYASPt,bio/H
bio/PROHISTYRr,bio/H
bio/TRPPROGLYr,bio/H
bio/TTDCEAc,bio/H
bio/3MOXTYRESSte,bio/H
bio/5AOPt2,bio/H
bio/ACNAMt2,bio/H
bio/BANDMT,bio/H
bio/DKMPPD2,bio/H
bio/DKMPPD3,bio/H
bio/GTHOXti2,bio/H
bio/NORMETEVESSte,bio/H
bio/OROte,bio/H
bio/The,bio/H
bio/LPAMt,bio/H
bio/DHCHOLESTANATEATP,bio/H
bio/THCHOLSTOICATP,bio/H
bio/XOL7AH3ATP,bio/H
bio/XOL7AONEATP,bio/H
bio/XOLDIOLONEATP,bio/H
bio/7KILTCHOLATP,bio/H
bio/ADNCNT3tc,bio/H
bio/BUTt2r,bio/H
bio/CYTDt2r,bio/H
bio/DUTPDP,bio/H
bio/FCLTc,bio/H
bio/GALt2_2,bio/H
bio/GLYLEUPEPT1tc,bio/H
bio/INSt2,bio/H
bio/PPNCL3,bio/H
bio/THMDt2r,bio/H
bio/URIt2r,bio/H
bio/PHPYRte,bio/H
bio/PHPYRtm,bio/H
bio/3H3MGLTc,bio/H
bio/CAPROICc,bio/H
bio/ETHMALCOAc,bio/H
bio/ETHMALACc,bio/H
bio/HEXGLYc,bio/H
bio/METHSUCC,bio/H
bio/SUBGLYc,bio/H
bio/AK2LGCHOLABCt,bio/H
bio/APRGSTRNABCt,bio/H
bio/CE2510ABCt,bio/H
bio/CE2537ABCt,bio/H
bio/NRVNCABCt,bio/H
bio/PAFABCt,bio/H
bio/PCHLN225_HSABCt,bio/H
bio/PCHOL2LINL_HSABCt,bio/H
bio/PCHOL2OLE_HSABCt,bio/H
bio/PCHOL2STE_HSABCt,bio/H
bio/PCHOLAR_HSABCt,bio/H
bio/PCHOLDOC_HSABCt,bio/H
bio/PCHOLEIC_HSABCt,bio/H
bio/PCHOLET_HSABCt,bio/H
bio/PCHOLHEP_HSABCt,bio/H
bio/PCHOLLINL_HSABCt,bio/H
bio/PCHOLMYR_HsABCt,bio/H
bio/PCHOLN15_HSABCt,bio/H
bio/PCHOLN183_HSABCt,bio/H
bio/PCHOLN1836_HSABCt,bio/H
bio/PCHOLN19_HSABCt,bio/H
bio/PCHOLN201_HSABCt,bio/H
bio/PCHOLN203_HSABCt,bio/H
bio/PCHOLN204_HSABCt,bio/H
bio/PCHOLN205_HSABCt,bio/H
bio/PCHOLN224_HSABCt,bio/H
bio/PCHOLN225_HSABCt,bio/H
bio/PCHOLN2254_HSABCt,bio/H
bio/PCHOLN264_HSABCt,bio/H
bio/PCHOLOLE_HSABCt,bio/H
bio/PCHOLPALME__45__HSABCt,bio/H
bio/PCHOLSTE_HSABCt,bio/H
bio/PE12_HSABCt,bio/H
bio/Pe13_HSABCt,bio/H
bio/PE14_HSABCt,bio/H
bio/PE15_HSABCt,bio/H
bio/PE161_HSABCt,bio/H
bio/PE17_HSABCt,bio/H
bio/PE203_HSABCt,bio/H
bio/PE226_HSABCt,bio/H
bio/PE2LINL_HSABCt,bio/H
bio/PEAR_HSABCt,bio/H
bio/PEDH203_HSABCt,bio/H
bio/PELINL_HSABCt,bio/H
bio/PELPALM_HSABCt,bio/H
bio/PEOLE_HSABCt,bio/H
bio/PEPALM_HSASBCt,bio/H
bio/PESTE_HSABCt,bio/H
bio/3AIBt1,bio/H
bio/DIGALSGALSIDEATPte,bio/H
bio/SPHMYLN_HsATPte,bio/H
bio/SPHMYLN180241_hs_ATPt,bio/H
bio/SPHMYLN18114_hs_ATPt,bio/H
bio/SPHMYLN18115_hs_ATPt,bio/H
bio/SPHMYLN18116_hs_ATPt,bio/H
bio/SPHMYLN181161_hs_ATPt,bio/H
bio/SPHMYLN18117_hs_ATPt,bio/H
bio/SPHMYLN18118_hs_ATPt,bio/H
bio/SPHMYLN181181_hs_ATPt,bio/H
bio/SPHMYLN18120_hs_ATPt,bio/H
bio/SPHMYLN181201_hs_ATPt,bio/H
bio/SPHMYLN18121_hs_ATPt,bio/H
bio/SPHMYLN18122_hs_ATPt,bio/H
bio/SPHMYLN181221_hs_ATPt,bio/H
bio/SPHMYLN18123_hs_ATPt,bio/H
bio/SPHMYLN1824_hs_ATPt,bio/H
bio/SPHMYLN1825_hs_ATPt,bio/H
bio/THEXDDte,bio/H
bio/HEXDTRte,bio/H
bio/HPDECEte,bio/H
bio/EIC21114TRc,bio/H
bio/EIC21114TRte,bio/H
bio/5EIPENCte,bio/H
bio/ANDRSTNDNte,bio/H
bio/EANDRSTRNte,bio/H
bio/AHANDROSTANte,bio/H
bio/ANDRSTANDRte,bio/H
bio/CE2209te,bio/H
bio/C05301te,bio/H
bio/C05299te,bio/H
bio/C05302te,bio/H
bio/CE5072te,bio/H
bio/11DOCRTSLte,bio/H
bio/11DOCRTSTRNte,bio/H
bio/PRGNLONEte,bio/H
bio/CE2211te,bio/H
bio/17AHPRGSTRNte,bio/H
bio/17AHPRGNLONEte,bio/H
bio/C03681te,bio/H
bio/PRGNLONESte,bio/H
bio/CE1352te,bio/H
bio/C05769te,bio/H
bio/CE2006te,bio/H
bio/2OBUTt,bio/H
bio/PPP9ABCte,bio/H
bio/MLTHFte,bio/H
bio/CE7090te,bio/H
bio/CE7085te,bio/H
bio/CE7096te,bio/H
bio/CE4877te,bio/H
bio/CE1447te,bio/H
bio/C05770te,bio/H
bio/SPHS1Pt2e,bio/H
bio/MLTHFte1,bio/H
bio/CE7081tm,bio/H
bio/12HARACHDte,bio/H
bio/18HARACHDte,bio/H
bio/ORN_Dte,bio/H
bio/DHEAte,bio/H
bio/EANDRSTRNtr,bio/H
bio/AHANDROSTANtr,bio/H
bio/ANDRSTANDRtr,bio/H
bio/ESTRONEte,bio/H
bio/C05298te,bio/H
bio/GLUCYSte,bio/H
bio/PRISTte,bio/H
bio/CE2049te,bio/H
bio/CE2047te,bio/H
bio/DOPASULT4,bio/H
bio/UDPG4DOPA,bio/H
bio/UDPG3DOPA,bio/H
bio/DOPA4GLCURt,bio/H
bio/DOPA3GLCURt,bio/H
bio/CE5026t,bio/H
bio/4GLU56DIHDINDt,bio/H
bio/CE5025t,bio/H
bio/SPHK11,bio/H
bio/RE3477C1,bio/H
bio/NO2te,bio/H
bio/12DHCHOLabc,bio/H
bio/3DHCDCHOLabc,bio/H
bio/3DHCHOLabc,bio/H
bio/3DHDCAabc,bio/H
bio/3DHLCAabc,bio/H
bio/7DHCDCHOLabc,bio/H
bio/7DHCHOLabc,bio/H
bio/CA24Gte,bio/H
bio/CA3Sabc,bio/H
bio/CASULT,bio/H
bio/CDCA24Gte,bio/H
bio/CDCA3Gte,bio/H
bio/COPROSTabc,bio/H
bio/DCA24Gte,bio/H
bio/DCA3Gte,bio/H
bio/DCA3Sabc,bio/H
bio/DCASULT,bio/H
bio/GCA3Sabc,bio/H
bio/GCASULT,bio/H
bio/GCDCA3Sabc,bio/H
bio/GCDCASULT,bio/H
bio/GDCA3Sabc,bio/H
bio/GDCASULT,bio/H
bio/GUDCA3Sabc,bio/H
bio/GUDCASULT,bio/H
bio/HCA24Gte,bio/H
bio/HCA6Gte,bio/H
bio/HDCA24GSc,bio/H
bio/HDCA24Gte,bio/H
bio/HDCA6GSc,bio/H
bio/HDCA6Gte,bio/H
bio/HYOCHOLabc,bio/H
bio/ICDCHOLabc,bio/H
bio/ISOCHOLabc,bio/H
bio/LCA24Gte,bio/H
bio/LCA3Gte,bio/H
bio/LCA3Sabc,bio/H
bio/LCASULT,bio/H
bio/TCA3Sabc,bio/H
bio/TCASULT,bio/H
bio/TCDCA3Sabc,bio/H
bio/TCDCASULT,bio/H
bio/TDCA3Sabc,bio/H
bio/TDCASULT,bio/H
bio/THYOCHOLabc,bio/H
bio/TUDCA3Sabc,bio/H
bio/TUDCASULT,bio/H
bio/UCHOLabc,bio/H
bio/UDCA3Sabc,bio/H
bio/UDCASULT,bio/H
bio/12HTACRtu,bio/H
bio/1331TACRteb,bio/H
bio/13DMTtu,bio/H
bio/1513TACRtu,bio/H
bio/1531TACRteb,bio/H
bio/15DMTtu,bio/H
bio/2HATVACIDGLUCteb,bio/H
bio/2HATVACIDhc,bio/H
bio/2HATVACIDteb,bio/H
bio/2HATVLACGLUCteb,bio/H
bio/2HATVLACteb,bio/H
bio/31DMTtu,bio/H
bio/35DSMVteb,bio/H
bio/3HLVSTAChep,bio/H
bio/3HLVSTACtbc,bio/H
bio/3HPVSTETteb,bio/H
bio/3HPVSteb,bio/H
bio/3HSMVACIDhep,bio/H
bio/3HSMVACIDteb,bio/H
bio/3ISPVSteb,bio/H
bio/3MEACMPhc,bio/H
bio/3OHACMPtev,bio/H
bio/4BHGLZABCt,bio/H
bio/4HATVACIDhc,bio/H
bio/4HATVACIDteb,bio/H
bio/4HATVLACteb,bio/H
bio/56DHPVSteb,bio/H
bio/56EPPVSteb,bio/H
bio/5OHFVSteb,bio/H
bio/6AHGLZABCt,bio/H
bio/6BHGLZABCt,bio/H
bio/6BHGLZGLCABCt,bio/H
bio/6CSMVACIDhep,bio/H
bio/6CSMVACIDteb,bio/H
bio/6EPSteb,bio/H
bio/6HLVSTAChep,bio/H
bio/6HMSMVACIDhep,bio/H
bio/6HMSMVACIDteb,bio/H
bio/6HSMVACIDhep,bio/H
bio/6HSMVACIDteb,bio/H
bio/6MELACAChep,bio/H
bio/6MELVACtbc,bio/H
bio/6OHFVSteb,bio/H
bio/7AHGLZABCt,bio/H
bio/7BHGLZABCt,bio/H
bio/7BHGLZGLCABCt,bio/H
bio/7HPVSteb,bio/H
bio/ALLOP2tu,bio/H
bio/ACMPtu,bio/H
bio/ACMPGLUTtep,bio/H
bio/ACMPGLUTthc,bio/H
bio/ACMPGLUtep,bio/H
bio/ACMPGLUthc,bio/H
bio/ACMPShc,bio/H
bio/ACMPthc,bio/H
bio/AM19CSteb,bio/H
bio/AM1A4NCSteb,bio/H
bio/AM1ACSteb,bio/H
bio/AM1ALCShr,bio/H
bio/AM1ALCSteb,bio/H
bio/AM1C4N9CSteb,bio/H
